"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72295023174","2020-05-11T17:39:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","55","65",,,,,"70",,"FEW:02 13","29.62","10.00","59","250",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08805/11/20 17:39:01 SPECI KLAX 120139Z 25013KT 10SM FEW013 18/13 A2997 RMK AO2 T01830128 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-11T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","55","65","0.00",,,,"70","29.96","FEW:02 13","29.62","10.00","59","260",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09505/11/20 17:53:01 METAR KLAX 120153Z 26013KT 10SM FEW013 18/13 A2997 RMK AO2 SLP145 T01830128 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-11T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","52","63","0.00",,"+0.00","5","68","29.96","FEW:02 15","29.62","10.00","57","270",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/11/20 18:53:01 METAR KLAX 120253Z 27013KT 10SM FEW015 17/11 A2997 RMK AO2 SLP146 T01720111 55000 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-11T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","53","63","0.00",,,,"70","29.98","FEW:02 15","29.63","10.00","57","250",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09505/11/20 19:53:02 METAR KLAX 120353Z 25013KT 10SM FEW015 17/12 A2998 RMK AO2 SLP151 T01720117 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-11T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","49","63","0.00",,,,"60","29.98","CLR:00","29.64","10.00","55","250",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09205/11/20 20:53:02 METAR KLAX 120453Z 25010KT 10SM CLR 17/09 A2999 RMK AO2 SLP154 T01720094 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-11T21:50:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","46","63",,,,,"56",,"FEW:02 9","29.65","10.00","54","260",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08805/11/20 21:50:02 SPECI KLAX 120550Z 26009KT 10SM FEW009 17/08 A3000 RMK AO2 FU FEW009 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-11T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","47","63","0.00",,"-0.03","1","56","29.99","FEW:02 9","29.65","10.00","54","260",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/11/20 21:53:02 METAR KLAX 120553Z 26010KT 10SM FEW009 17/08 A3000 RMK AO2 SLP157 FU FEW009 T01720083 10200 20167 51010 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-11T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46","63",,,"-0.03","1","56","29.99","8",,"9.94",,"260",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072295 32366 22610 10170 20080 30103 40157 51010 90553 333 10200 20167 555 91206=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-11T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","48","63","0.00",,,,"58","29.98","FEW:02 10","29.64","10.00","55","260",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09505/11/20 22:53:02 METAR KLAX 120653Z 26011KT 10SM FEW010 17/09 A2999 RMK AO2 SLP153 T01720089 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-11T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","49","62","0.00",,,,"62","29.98","FEW:02 10","29.64","10.00","55","250",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/11/20 23:53:02 METAR KLAX 120753Z 25007KT 10SM FEW010 17/09 A2999 RMK AO2 SLP151 T01670094 402170167 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-11T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"53","67","64","29.98","29.64","58","11.1","2","4.6","0","71","62","250","25","0.00","0","0.0","260","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 62AVERAGE STATION PRESSURE:29.640 MINIMUM SEA LEVEL PRESSURE:29.96 TIME OF OCCURRENCE:1859 PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.1 24 HR AVG TEMP (F): 67DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  2 LATEST DAY MAX TEMP (0700-1900 LST):71  LATEST NIGHT MIN TEMP(1900-0800 LST):62 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0455","1846",,
"72295023174","2020-05-12T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","51","61","0.00",,"+0.02","6","70","29.98","FEW:02 10","29.63","10.00","56","250",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/12/20 00:53:02 METAR KLAX 120853Z 25008KT 10SM FEW010 16/11 A2998 RMK AO2 SLP151 T01610106 56006 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","50","61","0.00",,,,"67","29.97","FEW:02 10","29.63","10.00","55","250",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/12/20 01:53:02 METAR KLAX 120953Z 25008KT 10SM FEW010 16/10 A2998 RMK AO2 SLP149 T01610100 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","51","61","0.00",,,,"70","29.97","FEW:02 10","29.63","10.00","56","240",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/12/20 02:53:02 METAR KLAX 121053Z 24005KT 10SM FEW010 16/11 A2998 RMK AO2 SLP150 T01610106 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","51","61","0.00",,"+0.01","7","70","29.97","FEW:02 10","29.63","10.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11905/12/20 03:53:02 METAR KLAX 121153Z 00000KT 10SM FEW010 16/11 A2998 RMK AO2 SLP149 T01610106 10172 20156 57002 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51","61",,,"+0.01","7","70","29.97","15",,"9.94",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072295 32466 20000 10161 20106 30097 40149 57002 91153 333 10217 20156 555 91212=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T04:44:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","51","60",,,,,"72",,"FEW:02 11 BKN:07 20 BKN:07 200","29.64","10.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/12/20 04:44:02 SPECI KLAX 121244Z 00000KT 10SM FEW011 BKN020 BKN200 16/11 A2999 RMK AO2 T01560106 $ (RPA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","51","60","0.00",,,,"72","29.98","FEW:02 11 BKN:07 20 BKN:07 42","29.64","10.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/12/20 04:53:02 METAR KLAX 121253Z 00000KT 10SM FEW011 BKN020 BKN042 16/11 A2999 RMK AO2 SLP154 T01560106 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T05:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","54","63",,,,,"73",,"FEW:02 10 SCT:04 20 BKN:07 30","29.65","8.00","58","110",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10205/12/20 05:51:02 SPECI KLAX 121351Z 11005KT 8SM FEW010 SCT020 BKN030 17/12 A3000 RMK AO2 $ FIBI (DMQ)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","53","62","0.00",,,,"73","30.00","FEW:02 10 SCT:04 20 BKN:07 30","29.65","8.00","57","110",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/12/20 05:53:02 METAR KLAX 121353Z 11005KT 8SM FEW010 SCT020 BKN030 17/12 A3000 RMK AO2 SLP158 T01670117 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T06:34:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","53","63",,,,,"70",,"SCT:04 20 BKN:07 29 BKN:07 140","29.66","8.00","57","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/12/20 06:34:02 SPECI KLAX 121434Z 11004KT 8SM SCT020 BKN029 BKN140 17/12 A3001 RMK AO2 T01720117 $ (DMQ)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","52","64","0.00",,"-0.04","1","65","30.01","SCT:04 20 BKN:07 27 BKN:07 140","29.66","8.00","57","120",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12005/12/20 06:53:02 METAR KLAX 121453Z 12005KT 8SM SCT020 BKN027 BKN140 18/11 A3001 RMK AO2 SLP161 T01780111 51012 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","52","64","0.00",,,,"65","30.01","SCT:04 19 BKN:07 24 OVC:08 140","29.67","8.00","57","090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/12/20 07:53:02 METAR KLAX 121553Z 09003KT 8SM SCT019 BKN024 OVC140 18/11 A3002 RMK AO2 SLP164 T01780111 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","53","65","0.00",,,,"66","30.02","SCT:04 18 BKN:07 22 OVC:08 140","29.67","8.00","58","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/12/20 08:53:02 METAR KLAX 121653Z VRB03KT 8SM SCT018 BKN022 OVC140 18/12 A3002 RMK AO2 SLP165 T01830117 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","54","66","0.00",,"-0.01","1","65","30.02","SCT:04 17 BKN:07 21 OVC:08 27","29.67","8.00","59","250",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13205/12/20 09:53:02 METAR KLAX 121753Z 25004KT 8SM SCT017 BKN021 OVC027 19/12 A3002 RMK AO2 SLP165 T01890122 10189 20150 51005 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T10:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54","66",,,"-0.01","1","65","30.02","15",,"7.46",,"250",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072295 32462 82504 10189 20122 30110 40165 51005 91753 333 10189 20150 555 91218=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T10:30:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","55","67",,,,,"66",,"SCT:04 19 BKN:07 37 BKN:07 45","29.67","8.00","60","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/12/20 10:30:02 SPECI KLAX 121830Z 00000KT 8SM SCT019 BKN037 BKN045 19/13 A3002 RMK AO2 T01940128 $ (DMQ)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","54","68","0.00",,,,"61","30.01","FEW:02 24 BKN:07 46 BKN:07 60","29.67","8.00","60","200",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/12/20 10:53:02 METAR KLAX 121853Z 20005KT 8SM FEW024 BKN046 BKN060 20/12 A3002 RMK AO2 SLP164 T02000122 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T11:16:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","56","71",,,,,"59",,"BKN:07 22 BKN:07 48 BKN:07 60","29.67","9.00","62","240",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12005/12/20 11:16:02 SPECI KLAX 121916Z 24011KT 9SM BKN022 BKN048 BKN060 22/13 A3002 RMK AO2 BKN022 V SCT T02170133 $ (DMQ)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","56","71","0.00",,,,"59","30.01","SCT:04 18 SCT:04 27 BKN:07 33","29.67","9.00","62","230",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/12/20 11:53:02 METAR KLAX 121953Z 23012KT 9SM SCT018 SCT027 BKN033 22/13 A3002 RMK AO2 SLP164 T02170133 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","57","71","0.00",,"+0.01","8","61","30.01","SCT:04 15 BKN:07 32 BKN:07 70","29.66","9.00","63","230","21","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/12/20 12:53:02 METAR KLAX 122053Z 23011G18KT 9SM SCT015 BKN032 BKN070 22/14 A3001 RMK AO2 SLP162 T02170139 58003 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","58","70","0.00",,,,"66","30.00","SCT:04 14 BKN:07 70","29.65","10.00","63","250",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/12/20 13:53:02 METAR KLAX 122153Z 25013KT 10SM SCT014 BKN070 21/14 A3000 RMK AO2 SLP158 T02110144 $ (AR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","58","70","0.00",,,,"66","29.98","BKN:07 13 BKN:07 70","29.63","10.00","63","230",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/12/20 14:53:02 METAR KLAX 122253Z 23013KT 10SM BKN013 BKN070 21/14 A2998 RMK AO2 SLP152 T02110144 $ (AR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","58","69","0.00",,"+0.04","6","68","29.97","SCT:04 12 SCT:04 70","29.63","10.00","62","250",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12505/12/20 15:53:02 METAR KLAX 122353Z 25016KT 10SM SCT012 SCT070 21/14 A2998 RMK AO2 SLP149 T02060144 10222 20189 56013 $ (AR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T16:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58","69",,,"+0.04","6","68","29.97","15",,"9.94",,"250",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072295 32466 42516 10206 20144 30097 40149 56013 92353 333 10222 20156 555 91300=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","57","69","0.00",,,,"66","29.96","FEW:02 15 SCT:04 55","29.61","10.00","62","260",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10205/12/20 16:53:01 METAR KLAX 130053Z 26016KT 10SM FEW015 SCT055 21/14 A2996 RMK AO2 SLP144 T02060139 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","54","65","0.00",,,,"68","29.96","FEW:02 24 FEW:02 60 SCT:04 250","29.62","10.00","59","270",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10905/12/20 17:53:01 METAR KLAX 130153Z 27013KT 10SM FEW024 FEW060 SCT250 18/12 A2997 RMK AO2 SLP147 T01830122 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","54","64","0.00",,"+0.00","5","70","29.97","FEW:02 24 FEW:02 60 SCT:04 250","29.62","10.00","58","230",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/12/20 18:53:01 METAR KLAX 130253Z 23010KT 10SM FEW024 FEW060 SCT250 18/12 A2997 RMK AO2 SLP148 T01780122 55001 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","51","64","0.00",,,,"63","29.98","FEW:02 24 FEW:02 60","29.63","10.00","57","240",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10205/12/20 19:53:02 METAR KLAX 130353Z 24009KT 10SM FEW024 FEW060 18/11 A2998 RMK AO2 SLP151 T01780106 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","49","65","0.00",,,,"56","29.99","FEW:02 60","29.64","10.00","56","270",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09505/12/20 20:53:02 METAR KLAX 130453Z 27014KT 10SM FEW060 18/09 A2999 RMK AO2 SLP155 T01830094 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","47","63","0.00",,"-0.03","1","56","29.99","FEW:02 21 FEW:02 60 SCT:04 90","29.65","10.00","54","270",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12705/12/20 21:53:02 METAR KLAX 130553Z 27009KT 10SM FEW021 FEW060 SCT090 17/08 A3000 RMK AO2 SLP156 T01720083 10206 20172 51009 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47","63",,,"-0.03","1","56","29.99","26",,"9.94",,"270",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072295 32566 42709 10172 20083 30103 40156 51009 90553 333 10206 20156 555 91306=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","51","63","0.00",,,,"65","29.99","FEW:02 14 FEW:02 60 SCT:04 90","29.65","10.00","56","270",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10905/12/20 22:53:02 METAR KLAX 130653Z 27010KT 10SM FEW014 FEW060 SCT090 17/11 A3000 RMK AO2 SLP155 T01720106 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-12T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","52","62","0.00",,,,"70","29.98","FEW:02 15 FEW:02 60 SCT:04 150","29.63","10.00","56","260",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11905/12/20 23:53:02 METAR KLAX 130753Z 26009KT 10SM FEW015 FEW060 SCT150 17/11 A2998 RMK AO2 SLP151 T01670111 402220150 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
