"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72202012839","2020-06-08T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","79","82","0.00",,,,"90","29.95","FEW:02 13 BKN:07 250","29.92","10.00","80","130",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10706/08/20 01:53:02 METAR KMIA 080653Z 13008KT 10SM FEW013 BKN250 28/26 A2995 RMK AO2 SLP142 T02780261 $ (GR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","78","82","0.00",,,,"88","29.94","FEW:02 12 FEW:02 150 BKN:07 250","29.91","10.00","79","150",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11406/08/20 02:53:02 METAR KMIA 080753Z 15006KT 10SM FEW012 FEW150 BKN250 28/26 A2994 RMK AO2 SLP139 T02780256 $ (GR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","78","82","0.00",,"+0.02","7","88","29.93","FEW:02 13 FEW:02 180 BKN:07 250","29.90","10.00","79","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12006/08/20 03:53:02 METAR KMIA 080853Z 15004KT 10SM FEW013 FEW180 BKN250 28/26 A2993 RMK AO2 SLP136 T02780256 57008 $ (GR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78","82",,,"+0.02","7","88","29.93","15","29.90","9.94","79","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472202 32466 61504 10278 20256 30125 40136 57008 90853 555 90809=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","77","82","0.00",,,,"85","29.95","FEW:02 15 FEW:02 25 SCT:04 180","29.92","10.00","78","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11406/08/20 04:53:02 METAR KMIA 080953Z 17005KT 10SM FEW015 FEW025 SCT180 28/25 A2995 RMK AO2 SLP142 T02780250 $ (GR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","78","82","0.00",,,,"88","29.98","SCT:04 17 BKN:07 30 BKN:07 180","29.95","10.00","79","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11406/08/20 05:53:02 METAR KMIA 081053Z 17004KT 10SM SCT017 BKN030 BKN180 28/26 A2998 RMK AO2 SLP153 T02780256 $ (EM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","78","83","0.00",,"-0.05","1","85","29.98","FEW:02 17 SCT:04 30 BKN:07 200","29.96","10.00","79","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13206/08/20 06:53:02 METAR KMIA 081153Z 16005KT 10SM FEW017 SCT030 BKN200 28/26 A2999 RMK AO2 SLP154 T02830256 10283 20278 51018 $ (EM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T07:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78","83",,,"-0.05","1","85","29.98","15","29.96","9.94","79","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072202 32466 81605 10283 20256 30146 40154 51018 91153 333 10328 20278 555 90812=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","78","85","0.00",,,,"80","30.00","SCT:04 17 SCT:04 30 BKN:07 200","29.97","10.00","80","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/08/20 07:53:02 METAR KMIA 081253Z 14004KT 10SM SCT017 SCT030 BKN200 29/26 A3000 RMK AO2 SLP159 T02940256 (EM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T08:35:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","78","84","T","|TS |",,,"82",,"BKN:07 19 BKN:07 35","29.98","9.00","80","190",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16006/08/20 08:35:02 SPECI KMIA 081335Z 19007KT 9SM -TSRA BKN019CB BKN035 BKN1 29/26 A3001 RMK AO2 RAB30 TSB35 OCNL LTGICCG S-W TS S-W MOV N P0000 T02890256 $ (EM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","77","81","0.11","|TS |",,,"88","30.01","SCT:04 19 BKN:07 35","29.99","6.00","78","190",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET18806/08/20 08:53:02 METAR KMIA 081353Z 19007KT 6SM R09/3000VP6000FT +TSRA BR SCT019CB BKN035 BKN0 27/25 A3002 RMK AO2 RAB30 TSB35 SLP164 OCNL LTGICCG S-W TS S-W MOV NE P0007 T02720250 $ (EM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T09:03:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","76","81","0.05","|RA |",,,"85",,"SCT:04 19 BKN:07 35","29.99","6.00","77","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16206/08/20 09:03:02 SPECI KMIA 081403Z 19004KT 6SM R09/4000VP6000FT -RA BR SCT019CB BKN035 BKN1 27/24 A3002 RMK AO2 RAEMM TSE02 CB OHD MOV NE P0005 T02720244 $ (EM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","77","82","0.02","|RA |","-0.04","1","85","30.03","SCT:04 18 BKN:07 27","30.00","10.00","78","220",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16206/08/20 09:53:02 METAR KMIA 081453Z 22007KT 10SM -RA SCT018CB BKN027 BKN0 28/25 A3003 RMK AO2 RAEMMB04 TSE02 SLP169 CB SW-NW MOV NE P0006 60013 T02780250 51015 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T10:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77","82",,"||RA","-0.04","1","85","30.03","15","30.00","9.94","78","220",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07672202 11466 82207 10278 20250 30159 40169 51015 60037 761// 91453 555 90815=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T10:48:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","75","81","0.01","|RA |",,,"84",,"BKN:07 24 BKN:07 50 BKN:07 100","30.00","10.00","77","180",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14306/08/20 10:48:02 SPECI KMIA 081548Z 18005KT 10SM VCTS -RA BKN024 BKN050 BKN100 27/24 A3003 RMK AO2 LTG DSNT SW TSE42 CB DSNT SW MOV NE P0001 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","77","82","0.01",,,,"85","30.03","FEW:02 15 BKN:07 22","30.00","10.00","78","160",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15706/08/20 10:53:02 METAR KMIA 081553Z 16003KT 10SM VCTS FEW015CB BKN022 BKN1 28/25 A3003 RMK AO2 LTG DSNT SW RAE53 TSE42 SLP171 CB SW MOV NE P0001 T02780250 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T11:03:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","79","83",,,,,"88",,"FEW:02 15 BKN:07 29","30.01","10.00","80","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13406/08/20 11:03:02 SPECI KMIA 081603Z 18004KT 10SM FEW015CB BKN029 BKN1 28/26 A3004 RMK AO2 LTG DSNT SW AND NW CB SW MOV NE T02830261 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","77","83","0.01","|RA |",,,"82","30.03","FEW:02 20 BKN:07 29 BKN:07 110","30.01","10.00","79","180",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14806/08/20 11:53:02 METAR KMIA 081653Z 18007KT 10SM -RA FEW020 BKN029 BKN110 28/25 A3004 RMK AO2 LTG DSNT N AND W RAB07E20B43 SLP171 P0001 T02830250 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T12:18:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","72","82","T",,,,"72",,"SCT:04 29 BKN:07 90 BKN:07 150","29.99","10.00","75","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11406/08/20 12:18:02 SPECI KMIA 081718Z 17004KT 10SM SCT029 BKN090 BKN150 28/22 A3002 RMK AO2 RAE06 P0000 T02780222 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","74","84","T",,"+0.01","8","72","30.02","FEW:02 29 SCT:04 90 BKN:07 150","29.99","10.00","77","220",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14506/08/20 12:53:02 METAR KMIA 081753Z 22004KT 10SM FEW029 SCT090 BKN150 29/23 A3002 RMK AO2 RAE06 SLP165 P0000 60015 T02890233 10306 20261 58005 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74","84",,,"+0.01","8","72","30.02","26","29.99","9.94","77","220",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672202 12566 82204 10289 20233 30156 40165 58005 60041 91753 333 10306 20261 555 90818=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","78","85","T",,,,"80","30.01","FEW:02 26 SCT:04 65 BKN:07 160","29.98","10.00","80","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12406/08/20 13:53:02 METAR KMIA 081853Z 19004KT 10SM FEW026 SCT065 BKN160 29/26 A3001 RMK AO2 RAB01E51 SLP161 P0000 T02940256 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","77","87","0.00",,,,"72","29.98","FEW:02 25 BKN:07 160 BKN:07 250","29.95","10.00","80","180",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10906/08/20 14:53:02 METAR KMIA 081953Z 18005KT 10SM FEW025 BKN160 BKN250 31/25 A2998 RMK AO2 SLP153 T03060250 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","76","88","0.00",,"+0.04","6","68","29.97","FEW:02 27 BKN:07 180 BKN:07 250","29.94","10.00","79","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12106/08/20 15:53:02 METAR KMIA 082053Z 13005KT 10SM FEW027 BKN180 BKN250 31/24 A2997 RMK AO2 SLP150 60000 T03110244 56014 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T16:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76","88",,,"+0.04","6","68","29.97","26","29.94","9.94","79","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07072202 12566 61305 10311 20244 30139 40150 56014 69907 92053 555 90821=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","77","88","0.00",,,,"70","29.97","FEW:02 23 BKN:07 180 BKN:07 250","29.94","10.00","80","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10906/08/20 16:53:02 METAR KMIA 082153Z 17005KT 10SM FEW023 BKN180 BKN250 31/25 A2997 RMK AO2 SLP148 T03110250 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","77","86","0.00",,,,"75","29.96","FEW:02 23 SCT:04 180 BKN:07 250","29.93","10.00","80","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10906/08/20 17:53:02 METAR KMIA 082253Z VRB04KT 10SM FEW023 SCT180 BKN250 30/25 A2996 RMK AO2 SLP147 T03000250 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","77","84","0.00",,"+0.01","6","80","29.96","SCT:04 180 BKN:07 250","29.93","10.00","79","120",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12606/08/20 18:53:02 METAR KMIA 082353Z 12007KT 10SM SCT180 BKN250 29/25 A2996 RMK AO2 SLP146 60000 T02890250 10311 20283 56004 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T19:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77","84",,,"+0.01","6","80","29.96",,"29.93","9.94","79","120",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672202 12966 61207 10289 20250 30135 40146 56004 69901 92353 333 10311 20278 555 90900=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","78","83","0.00",,,,"85","29.97","FEW:02 180 BKN:07 220","29.94","10.00","79","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10206/08/20 19:53:01 METAR KMIA 090053Z 12006KT 10SM FEW180 BKN220 28/26 A2997 RMK AO2 SLP149 T02830256 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","78","82","0.00",,,,"88","29.98","FEW:02 180 BKN:07 220","29.95","10.00","79","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10206/08/20 20:53:01 METAR KMIA 090153Z 10004KT 10SM FEW180 BKN220 28/26 A2998 RMK AO2 SLP153 T02780256 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","78","82","0.00",,"-0.03","3","88","29.99","SCT:04 50 SCT:04 70 BKN:07 250","29.97","10.00","79","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11506/08/20 21:53:01 METAR KMIA 090253Z 00000KT 10SM SCT050 SCT070 BKN250 28/26 A3000 RMK AO2 SLP157 T02780256 53011 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78","82",,,"-0.03","3","88","29.99","57","29.97","9.94","79","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472202 32766 60000 10278 20256 30149 40157 53011 90253 555 90903=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","78","82","0.00",,,,"88","29.99","SCT:04 70 BKN:07 250","29.97","10.00","79","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10206/08/20 22:53:01 METAR KMIA 090353Z 10004KT 10SM SCT070 BKN250 28/26 A3000 RMK AO2 SLP157 T02780256 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","78","82","0.00",,,,"88","29.99","FEW:02 28 SCT:04 70 BKN:07 85","29.96","10.00","79","100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11906/08/20 23:53:01 METAR KMIA 090453Z 10005KT 10SM FEW028 SCT070 BKN085 28/26 A2999 RMK AO2 SLP156 T02780256 403110261 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-08T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"77","84","83","29.98","29.96","79","5.7","19","1.6","0","88","79","190","17","0.15",,,"190","13","TS RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD76224 HR PRECIPITATION (IN): 0.15 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):138  24 HR MAX TEMP (F): 8824 HR MIN TEMP (F): 79AVERAGE STATION PRESSURE(D):29.960 MINIMUM SEA LEVEL PRESSURE:29.93 TIME OF OCCURRENCE:0355 PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.7 24 HR AVG TEMP (F): 84DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 19 LATEST DAY MAX TEMP (0700-1900 LST): 88 LATEST NIGHT MIN TEMP(1900-0800 LST):82 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.11 0.02 0.01 0.01T    T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0529","1912",,"2009-07-14"
"72202012839","2020-06-09T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","78","81","0.00",,"+0.02","8","91","29.98","FEW:02 28 BKN:07 85 BKN:07 220","29.95","10.00","79","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13206/09/20 00:53:02 METAR KMIA 090553Z 12004KT 10SM FEW028 BKN085 BKN220 27/26 A2998 RMK AO2 SLP151 T02720256 10289 20272 58006 $ (AM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-09T01:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78","81",,,"+0.02","8","91","29.98","26","29.95","9.94","79","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072202 32566 61204 10272 20256 30142 40151 58006 90553 333 10289 20272 555 90906=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-09T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","77","81","0.00",,,,"88","29.96","FEW:02 27 SCT:04 85 BKN:07 220","29.93","10.00","78","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11406/09/20 01:53:02 METAR KMIA 090653Z 11003KT 10SM FEW027 SCT085 BKN220 27/25 A2996 RMK AO2 SLP146 T02720250 $ (AM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-09T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","76","80","0.00",,,,"87","29.95","FEW:02 27 FEW:02 250","29.92","10.00","77","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10706/09/20 02:53:02 METAR KMIA 090753Z 11004KT 10SM FEW027 FEW250 27/24 A2995 RMK AO2 SLP141 T02670244 $ (AM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-09T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","76","80","0.00",,"+0.03","5","87","29.95","FEW:02 27 FEW:02 110 SCT:04 250","29.92","10.00","77","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12006/09/20 03:53:02 METAR KMIA 090853Z 10004KT 10SM FEW027 FEW110 SCT250 27/24 A2995 RMK AO2 SLP142 T02670244 55009 $ (AM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
"72202012839","2020-06-09T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76","80",,,"+0.03","5","87","29.95","26","29.92","9.94","77","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472202 32566 41004 10267 20244 30132 40142 55009 90853 555 90909=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-14"
